time,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz,base_ax,base_ay,base_az,base_alphax,base_alphay,base_alphaz,q_fl_hip_abduction,dq_fl_hip_abduction,ddq_fl_hip_abduction,tau_fl_hip_abduction,q_fl_hip_pitch,dq_fl_hip_pitch,ddq_fl_hip_pitch,tau_fl_hip_pitch,q_fl_knee,dq_fl_knee,ddq_fl_knee,tau_fl_knee,q_fr_hip_abduction,dq_fr_hip_abduction,ddq_fr_hip_abduction,tau_fr_hip_abduction,q_fr_hip_pitch,dq_fr_hip_pitch,ddq_fr_hip_pitch,tau_fr_hip_pitch,q_fr_knee,dq_fr_knee,ddq_fr_knee,tau_fr_knee,q_rl_hip_abduction,dq_rl_hip_abduction,ddq_rl_hip_abduction,tau_rl_hip_abduction,q_rl_hip_pitch,dq_rl_hip_pitch,ddq_rl_hip_pitch,tau_rl_hip_pitch,q_rl_knee,dq_rl_knee,ddq_rl_knee,tau_rl_knee,q_rr_hip_abduction,dq_rr_hip_abduction,ddq_rr_hip_abduction,tau_rr_hip_abduction,q_rr_hip_pitch,dq_rr_hip_pitch,ddq_rr_hip_pitch,tau_rr_hip_pitch,q_rr_knee,dq_rr_knee,ddq_rr_knee,tau_rr_knee,contact_fl_foot_fx,contact_fl_foot_fy,contact_fl_foot_fz,contact_fl_foot_active,contact_fr_foot_fx,contact_fr_foot_fy,contact_fr_foot_fz,contact_fr_foot_active,contact_rl_foot_fx,contact_rl_foot_fy,contact_rl_foot_fz,contact_rl_foot_active,contact_rr_foot_fx,contact_rr_foot_fy,contact_rr_foot_fz,contact_rr_foot_active
1.28,-0.0055218682902702,-0.0022485757750287,0.43198951909732,-0.021246182970536,0.016317606953568,0.004106133918039,0.99963267007273,-0.07438211887106,0.058937235043721,0.043586242250788,-0.12748479794974,0.12321847906716,-0.15873835221032,0.3858653328595,0.18341018696256,-0.13093501291244,-5.6199837471728,0.38458958753474,5.8808876113174,-0.20923243358493,0.26697151782475,3.2266271052508,2.6607989658594,0.58836175904579,1.3778382586461,-0.17651805911754,-1.7290166810749,-0.7826166516936,0.51098535075989,-10.17299511848,1.5805659907994,0.11399367539135,-1.1157627108398,-4.008246503782,-1.2208390276734,0.37775282195779,-1.4618155314843,8.8027994058438,3.7250619926999,-1.4915826459979,1.209590532149,18.028476435985,5.6576885608969,0.036625182268639,1.7208013502556,-2.3046358057341,0.21767472416261,0.87787741929895,0.30636713958334,-22.031576951352,-6.6657295069574,-1.0001648147288,-3.2363967273679,-12.86937886973,-0.75322429344643,-0.16945089280841,-1.3940023422265,16.726484605475,2.2802887238625,0.33120634268122,1.7774200328201,27.969622452304,4.6709239841981,-1.0352951995611,4.0830015102111,-14.570188100893,4.6923318312521,2.0536413177861,1.8224215685535,38.247899013293,1,0.56214394375718,1.4052084446303,31.262178994435,1,-2.7144811573981,-2.262067631165,39.040178686704,1,2.6289200401316,-0.69747776509807,32.165401763668,1
1.285,-0.0057130299394262,-0.0020399341495591,0.43218663761476,-0.021514080980225,0.016652728641252,0.0037668563882269,0.99962274971177,-0.073970331861476,0.059126700539068,0.043286418424622,-0.12504853126714,0.1203559336666,-0.15896357870032,0.37743768279499,0.16933005490172,-0.15603095600718,-5.6422644379618,0.53265936882843,5.8608518115264,-0.20785733022271,0.28305215543146,3.20542128307,2.6192212473654,0.59524813800998,1.376592182169,-0.32189061080779,-1.8201976633462,-0.78018917481198,0.45994938638455,-10.240212945801,1.5179446406125,0.10836557973294,-1.1353106374884,-3.8103513603162,-1.1668124099307,0.37055509477387,-1.4170142700511,9.1160801605684,3.7597000592355,-1.485310692099,1.2989151638102,17.697447402752,5.6707634394489,0.045198129166801,1.7079278540586,-2.8440876025127,0.11101809235054,0.87913343068806,0.19595999952653,-22.124473927686,-6.5023161594001,-1.016501846297,-3.2972465318564,-11.466187433239,-0.61402549099332,-0.17620900010325,-1.3086846426325,17.393576857135,2.4106225130599,0.34043881893244,1.9147054905923,26.931698584673,4.4129414176589,-1.015073074382,4.0037078797158,-17.138870200788,4.5029852278501,2.1129736027695,1.8589565280852,38.161090608978,1,0.48093567572518,1.3602250244951,31.293474070609,1,-2.6783473977547,-2.2845286761676,39.071218856926,1,2.6676505261071,-0.64546698184443,32.078792699134,1
1.29,-0.0059031123548198,-0.0018306555091092,0.43238233150996,-0.021776417114349,0.016980260476951,0.0034270329225114,0.99961278195967,-0.073544571307135,0.059297702402152,0.042958392945921,-0.1225814107306,0.11743724524558,-0.15916674268188,0.36711542154274,0.15622273062948,-0.18020340571854,-5.6652136267459,0.68525827971279,5.8241358966156,-0.20640209390295,0.29902367104411,3.1829797099665,2.5759330389846,0.6021264700628,1.3746196356623,-0.46709329092345,-1.908766334925,-0.77801768848582,0.40859503571307,-10.30034228998,1.4572391609615,0.10264223226842,-1.1538606422048,-3.6091069721005,-1.112583442053,0.36358524892925,-1.3706712613535,9.4194423901616,3.7930488926908,-1.4785963506617,1.3865260896595,17.343069486302,5.6823944371809,0.05369998319545,1.6923679304739,-3.379065887831,0.0060347641563907,0.87983641545121,0.085190575999392,-22.176468009485,-6.3256839235424,-1.0331254812612,-3.3510175713764,-10.03837956448,-0.46656434217498,-0.18253235739214,-1.2201381031052,18.017754969122,2.5350150928941,0.35034442997099,2.0466108827485,25.818100256269,4.1412744287536,-0.99527930758254,3.9117035036649,-19.653140783965,4.3088017197103,2.1707093375653,1.894624331082,38.070945255521,1,0.39936401557966,1.3146070935465,31.329083288097,1,-2.6401898948734,-2.3059240459161,39.097908120177,1,2.7043653513367,-0.59315510445392,31.995622866282,1
1.295,-0.0060920796284717,-0.0016208052056068,0.43257647328586,-0.022033133903471,0.017300046889244,0.0030866965002985,0.99960278195528,-0.073104917637364,0.059450187233826,0.04260237952746,-0.12008404506518,0.11446377529895,-0.1593478159579,0.35509507869183,0.14427290128091,-0.20322148507823,-5.6878166329081,0.84279968618671,5.7702632337092,-0.20486728564694,0.3148799073394,3.1593110375941,2.5310937618957,0.6089931252969,1.3719216600995,-0.61204947154471,-1.9946418843825,-0.77610369586201,0.3569578472688,-10.353341528265,1.3984943690499,0.096828663738962,-1.1713964197981,-3.4046902300953,-1.0580434112049,0.356850867792,-1.3228369277538,9.7125560288666,3.8250197395172,-1.4714484801599,1.4723077214298,16.965810230251,5.692526388456,0.062117371650663,1.6741460539573,-3.9087291856781,-0.096999393185,0.87998507393665,-0.025736344657699,-22.187463072048,-6.3611531323444,-1.0500000308116,-3.3975944064099,-8.5890205836295,-0.31129820822114,-0.18840536343103,-1.1285811892652,18.597478943833,2.6524363772355,0.36089534235846,2.1727655728286,24.631956529033,3.8570323193022,-0.97597673929525,3.8072804723531,-22.10501768624,4.1103953277453,2.2268048973984,1.9294083394097,37.97756338227,1,0.31749059837804,1.2683759314035,31.368966975298,1,-2.6000374803347,-2.3262437600077,39.120216742419,1,2.7390367743188,-0.54056653510358,31.915984923154,1
1.3,-0.0062798960630614,-0.0014104487694941,0.43276893645662,-0.022284175518303,0.01761193587169,0.0027458802555042,0.9995927647687,-0.072651453906007,0.059584107417296,0.042218610116512,-0.11755705045849,0.11143691087577,-0.1595067733973,0.34159333340502,0.13364967520756,-0.22487376127015,-5.7090344010245,1.0055580859941,5.6988906988451,-0.20325349715248,0.33061475143639,3.1344243906765,2.4848650116978,0.61584447996715,1.3684996792852,-0.75668265483718,-2.0777556211251,-0.77444852184508,0.30507356536113,-10.399173973508,1.3417481038948,0.090929984188762,-1.1879025565689,-3.1972808137146,-1.0030751531795,0.35035927853863,-1.2735633142135,9.9951021616518,3.855502797089,-1.463876511038,1.5561468843081,16.566167366398,5.7010964836734,0.070437054685792,1.6532908859935,-4.4322443800731,-0.1978029161574,0.87957913131017,-0.13661568492962,-22.157438788119,-6.161329870537,-1.0670892674568,-3.4368770424721,-7.1212220783355,-0.14872088566452,-0.19381352810073,-1.0342397940511,19.131318462719,2.7618886833391,0.37206190944619,2.2928150830741,23.376600307744,3.5614187868491,-0.95722665022322,3.69077030212,-24.486716827362,3.9084201666555,2.2812178968001,1.9632923272019,37.881049024321,1,0.23537728718354,1.2215531037424,31.4130806985,1,-2.5579204930623,-2.3454783398062,39.138119870009,1,2.7716385975339,-0.48772580504032,31.839967592979,1
1.305,-0.0064665261786702,-0.0011996518892644,0.43295959563004,-0.022529487774788,0.017915779054778,0.0024046174916673,0.99958274537738,-0.072184265775727,0.059699421132994,0.041807334743733,-0.11500105040866,0.10835806393228,-0.15964359293841,0.32684283220015,0.12450310026379,-0.24497143051721,-5.7278391199559,1.1736647730699,5.6098174327533,-0.20156135056577,0.34622213725316,3.1083293634897,2.4374077251886,0.62267691840297,1.364355499104,-0.90091651342203,-2.1580509013092,-0.77305331218004,0.25297810534256,-10.437807899561,1.2870314934743,0.084951378473404,-1.2033645438573,-2.9870610328907,-0.94755489932419,0.34411754418198,-1.2229040316668,10.266773371199,3.8843676288896,-1.4558904332689,1.6379329662507,16.144668158044,5.7080343072279,0.078645946136622,1.6298352300142,-4.9487880254863,-0.29609274951317,0.8786193380632,-0.24724245526606,-22.086450665462,-5.9490351400125,-1.0843565027998,-3.4687811447869,-5.6381352235374,0.020639870823342,-0.19874350815759,-0.93734668038703,19.617956415224,2.8624283083604,0.3838127546784,2.4064220904632,22.055558975009,3.2557188458468,-0.93908856708981,3.5625428828709,-26.79067692347,3.703565199793,2.3339072216341,1.9962604884292,37.781509706621,1,0.15308612632186,1.1741604522362,31.461375311381,1,-2.5138707563993,-2.3636188128632,39.15159755739,1,2.8021461872398,-0.43465756313768,31.767655565324,1
1.31,-0.0066519347194839,-0.00098848039094982,0.43314832658924,-0.022769018138486,0.018211431776188,0.0020629416969244,0.99957273864248,-0.07170344150183,0.05979609237164,0.041368821360263,-0.11241667557043,0.10522867067325,-0.15975825559209,0.31108768677156,0.11696115750823,-0.26335090551487,-5.7432503433991,1.3471072783232,5.5029917176895,-0.19979149824152,0.36169604784539,3.0810360161636,2.3888794175636,0.62948683491648,1.3594913065672,-1.0446749306564,-2.2354828721862,-0.77191903265935,0.20070752874736,-10.469216563237,1.234369308098,0.078898101702429,-1.2177687907959,-2.7742156678265,-0.89135424601388,0.33813245588644,-1.1709141986908,10.527274072379,3.9114638669479,-1.4475007831744,1.7175580639182,15.701868704359,5.7132619590023,0.086731134104817,1.6038159798004,-5.4575476420507,-0.39158853942341,0.87710746862537,-0.35741213305851,-21.974629944246,-5.7263661042041,-1.1017646663033,-3.4932382193427,-4.1429440162979,0.19622533974887,-0.20318314015447,-0.83814090690072,20.056192148415,2.9531861626244,0.39611485975609,2.5132673745426,20.672544479786,2.9412848247196,-0.92162007365651,3.4230053037712,-29.009583492233,3.4965485718671,2.3848330601625,2.0282974442725,37.679056324166,1,0.07067929450083,1.1262200843668,31.513797009765,1,-2.4679215540626,-2.3806567171035,39.160634789307,1,2.8305364920846,-0.38138656439775,31.699129401743,1
1.315,-0.0068360866604529,-0.0007770002175651,0.43333500637359,-0.023002715728275,0.018498753149325,0.0017208865588171,0.99956275928553,-0.071209071915592,0.05987409094548,0.040903355663153,-0.10980456359963,0.10205019088204,-0.15985074544434,0.29457877610384,0.11112730288252,-0.27987577588836,-5.7543700476416,1.5257324311951,5.3785158114798,-0.19794462249149,0.37703051772597,3.0525548708031,2.3394315886537,0.63627063570532,1.3539096686588,-1.1878820408024,-2.3100180461633,-0.77104646845428,0.14829801832907,-10.493378222821,1.1837803866487,0.072775474620184,-1.2311026362562,-2.5589318065761,-0.83434218970905,0.33241052557905,-1.1176503815349,10.776320833861,3.9366221929998,-1.4387186295234,1.7949171250357,15.238353206696,5.7166942714666,0.094679901267253,1.5752740614524,-5.9577229935241,-0.48401707592322,0.87504631808399,-0.46692104075393,-21.822183354412,-5.4941565214208,-1.1192763848753,-3.5101957599406,-2.6388584401707,0.37744928909984,-0.20712147045089,-0.73686723810806,20.444944429283,3.0333867357601,0.40893365741402,2.613050714395,19.231442907308,2.6195218021103,-0.90487662790923,3.2726005608427,-31.136392074449,3.288111649735,2.433956933127,2.0593882502964,37.573803018462,1,-0.011780942171412,1.0777543631117,31.570287391562,1,-2.4201076049941,-2.3965841047727,39.165221497539,1,2.8567880605242,-0.32793765840362,31.634465446027,1
1.32,-0.0070189472139086,-0.00056527740851571,0.43351951335885,-0.023230531319372,0.018777606130094,0.0013784859789014,0.99955282186538,-0.070701250407095,0.059933392497718,0.040411240909228,-0.1071653589958,0.098824107239664,-0.15992104965852,0.27756898172258,0.10707860698497,-0.29443813429276,-5.7604150863485,1.7092527352118,5.2366485979918,-0.19602143532144,0.39221963516486,3.0228969074318,2.2892073881785,0.64302474074917,1.3476135309807,-1.330462269064,-2.381633721591,-0.7704362235715,0.09578585301399,-10.510276153123,1.1352781190616,0.066588878928949,-1.2433543599772,-2.3413986805972,-0.77638716988176,0.32695797886428,-1.0631705325757,11.013642686486,3.9596555832267,-1.4295555589295,1.8699080869927,14.754733197837,5.7182391319809,0.1024797448793,1.5442543690159,-6.448527345994,-0.57311673960738,0.87243969701658,-0.57556672240618,-21.629392733475,-5.2532762413349,-1.1368540631043,-3.5196173609181,-1.129107573777,0.56370183487966,-0.21054878223829,-0.6337755405203,20.783254112401,3.1023647327062,0.42223312855011,2.7054917322188,17.736303559703,2.2918728452177,-0.8889113859935,3.111806150565,-33.164350598403,3.0790129039361,2.4812417228237,2.0895184034207,37.465867050363,1,-0.094232277234383,1.0287858965128,31.630783521835,1,-2.3704650371271,-2.4113935461445,39.165352572116,1,2.8808810570308,-0.27433577772761,31.573735739147,1
1.325,-0.0072004818361352,-0.00035337807897556,0.43370172733635,-0.023452417345699,0.019047857581897,0.0010357740871309,0.99954294075554,-0.070180072907594,0.059973978510121,0.039892797717514,-0.10449971294319,0.095551924633112,-0.15996915847713,0.26030848435075,0.10486452039311,-0.30695928133766,-5.7607456113039,1.8972556165645,5.0778059414086,-0.19402267815664,0.40725754446816,2.9920735597592,2.2383396170659,0.6497455856991,1.3406062161985,-1.4723403714698,-2.4503172723099,-0.77008872043488,0.043207382788273,-10.519898657051,1.0888381271764,0.060343752558503,-1.254513192868,-2.121807498419,-0.71735906413703,0.32178074825048,-1.0075339272629,11.238981418093,3.9803607952213,-1.4200236605635,1.9424320114974,14.251646735172,5.7177979167155,0.1101183964406,1.5108056938675,-6.9291887053441,-0.6586418077825,0.86929242444606,-0.68314831796892,-21.396614505479,-5.0046233597185,-1.154459963972,-3.5214827953075,0.38306734161079,0.75435362842131,-0.21345661951375,-0.52912016616322,21.070286506371,3.1595788089981,0.43597590343428,2.7903306811529,16.191327578001,1.9598043998096,-0.87377503345725,2.9411325539465,-35.087020815958,2.8700217619166,2.5266517011489,2.1186738486856,37.355368669425,1,-0.17661241095356,0.97933752712989,31.695218002911,1,-2.3190313600882,-2.4250781329864,39.16102786701,1,2.9027972770808,-0.22060592630092,31.517007939,1
1.33,-0.0073806562338949,-0.00014136839924099,0.43388152959139,-0.023668327901602,0.019309378338807,0.00069278525598388,0.99953313012181,-0.069645637871385,0.059995836308801,0.039348363860348,-0.10180828315007,0.092235169453394,-0.15999506522317,0.24304024474077,0.10450627026825,-0.3173898406695,-5.7548882140151,2.0892149957473,4.9025586651851,-0.19194912155602,0.42213844823556,2.9600967107726,2.1869491255847,0.65642962375853,1.3328914222876,-1.6134414745819,-2.516065332016,-0.77000419959314,-0.0094009964643478,-10.522239073715,0.88318310616168,0.054045584886265,-1.2645693264726,-1.9003512775733,-0.65713108447642,0.31688446669513,-0.95080109962612,11.452091854458,3.9985200703471,-1.4101355102039,2.01239321511,13.729757558888,5.7152660389325,0.11758384099237,1.4749806479703,-7.3989510315362,-0.740366481509,0.86561031893147,-0.78946693463813,-21.124279022049,-4.7491158701845,-1.1720562898697,-3.5157880582608,1.8944198605984,0.9487602916824,-0.21583780794297,-0.42315932502949,21.305333433206,3.2046219531988,0.45012336671238,2.8673291751298,14.600856137488,1.6247921563051,-0.85951562433727,2.7611216158783,-36.898298742345,2.6619125581349,2.5701525565951,2.1468409858081,37.242430979946,1,-0.25885909739377,0.92943232138553,31.763519049473,1,-2.2658454368556,-2.4376314817822,39.152252200299,1,2.9225201609095,-0.16677316774987,31.464345245026,1
1.335,-0.0075594363709068,7.0685425932325e-05,0.43405880298049,-0.023878218742928,0.019562043266907,0.00034955411430659,0.99952340390048,-0.069098046257215,0.059998959068171,0.038778294043319,-0.099091733686481,0.088875388883506,-0.15999876630104,0.2259957815383,0.10599687417455,-0.32570933063656,-5.7425527931843,2.2845045549937,4.7116281151234,-0.18980156491511,0.43685660959539,2.926978688156,2.1351436504198,0.66307332755503,1.3244732205821,-1.7536911150088,-2.5788829023404,-0.77018271955334,-0.062002868156502,-10.51729578303,0.81635531449028,0.047699911912204,-1.2735139215925,-1.6772246749341,-0.59558153048269,0.31227446147605,-0.89303377641283,11.652742126053,4.0139030201495,-1.3999041536457,2.0796993954811,13.189754216275,5.7105336104751,0.12486433601594,1.4368355811192,-7.857075427798,-0.81808850679942,0.86140018781087,-0.89432601455762,-20.812889766774,-4.4876830159936,-1.1896052637449,-3.5025453756471,3.401705303371,1.1462670159376,-0.21768647256109,-0.31615444801246,21.487814975577,3.2372282018962,0.46463576591013,2.9362708587089,12.969358249589,1.2883076808015,-0.84617842859995,2.5723448249152,-38.592434034745,2.4554586967056,2.611711420177,2.1740066755262,37.127179803814,1,-0.34091019145176,0.87909355880486,31.835610568528,1,-2.2109474543939,-2.4490477367101,39.139035348798,1,2.9400348060243,-0.11286261370439,31.415806327805,1
1.34,-0.0077367884742757,0.00028271717800331,0.43423343200779,-0.024082047287487,0.019805731323762,6.1155608429738e-06,0.99951377577689,-0.068537401509204,0.05998334581308,0.038182959674168,-0.096350734820343,0.085474150176707,-0.15998026119707,0.20939134541934,0.10930173992148,-0.33192525055489,-5.7236424509787,2.4824120331389,4.505879308901,-0.1875808361579,0.45140635441628,2.8927322595376,2.0830171130275,0.66967319100178,1.3153560536259,-1.8930152787022,-2.6387824150359,-0.77062415674032,-0.11456182020548,-10.505072206842,0.77624246928901,0.041312311392772,-1.2813391160555,-1.4526238156174,-0.53259536377354,0.30795574839519,-0.8342948099276,11.840713920321,4.0262686621845,-1.3893430894881,2.1442617531298,12.632349153298,5.7034862114565,0.13194842990276,1.3964304923078,-8.3028413028455,-0.89163227999121,0.85666981461619,-0.99753169820777,-20.463022424388,-4.2212565518249,-1.2070692102037,-3.4817831778059,4.9016877216042,1.3462132390358,-0.21899805226764,-0.20836954189322,21.617280907605,3.2572755214766,0.47947232313229,2.9969620150064,11.301418204541,0.9518060559933,-0.83380578842071,2.3754014989469,-40.164048248155,2.2514271293413,2.6512968902661,2.2001582457278,37.009743540331,1,-0.42270369581274,0.82834472115643,31.911412244186,1,-2.1543788932896,-2.4593215723738,39.121392037168,1,2.9553279784643,-0.058899412084025,31.371445263688,1
1.345,-0.007912679040873,0.00049466064532375,0.43440530290026,-0.024279772614909,0.020040325615993,-0.00033749522257618,0.99950425916449,-0.067963809537306,0.059949001419116,0.037562748620812,-0.093585962852115,0.082033039925435,-0.15993955247958,0.19342457228881,0.11435980629006,-0.33607174746468,-5.6982560483664,2.6821538766568,4.2863117204878,-0.18528779141758,0.46578207349463,2.8573706275674,2.0306493817646,0.67622573114786,1.3055447328283,-2.0313404400162,-2.6957827787629,-0.77132820558232,-0.16704147023842,-10.485576806558,0.73822093933643,0.03488839793814,-1.2880380316267,-1.2267461205898,-0.46806557783457,0.30393302632131,-0.77464810964742,12.015802719208,4.0353675687246,-1.3784662513255,2.2059951085995,12.05827777464,5.6940057595725,0.13882497996681,1.3538289353548,-8.7355475043132,-0.96085134802758,0.85142794468334,-1.0988931828058,-20.075323816462,-3.9507621233422,-1.2244106363954,-3.4535460385102,6.3911468456299,1.5479373194102,-0.21976931107987,-0.10007053797238,21.693411805682,3.2647848431894,0.49459134964305,3.0492321100133,9.6017226901568,0.61671472678039,-0.82243698375851,2.1709168825168,-41.608151910571,2.0505732356234,2.6888790563186,2.2252834973622,36.890253023168,1,-0.50417780779515,0.77720948149849,31.990839627139,1,-2.0961824964084,-2.4684481962871,39.099341921511,1,2.9683881228001,-0.0049087353671166,31.331311474553,1
1.35,-0.008087074843665,0.00070644964381427,0.43457430368182,-0.024471355465902,0.02026571345494,-0.00068124275821269,0.99949486718448,-0.067377378697303,0.059895936611083,0.036918064958648,-0.090798099947909,0.078553663321202,-0.15987664579852,0.17827167997902,0.12108516897672,-0.33820793340621,-5.6666833874049,2.882889610541,4.0540477958193,-0.18292331470656,0.47997822471708,2.8209074248277,1.9781064814241,0.68272749001635,1.2950444359252,-2.1685936005091,-2.7499084397072,-0.77229437872243,-0.21940549077693,-10.458823077291,0.70228175399159,0.028433818077035,-1.2936047800547,-0.9997901331384,-0.40189434771457,0.30021067207747,-0.71415857268654,12.177818021687,4.0409440913882,-1.3672879893642,2.264818014839,11.46829747346,5.6819714674131,0.14548316997109,1.3090979189392,-9.1545134216074,-1.0256302379201,0.84568426898409,-1.1982230750546,-19.650510705588,-3.6771109618759,-1.2415923125044,-3.4178945792727,7.8668849979413,1.7507811308629,-0.21999834611669,0.0084753640464649,21.716019836563,3.4643787898449,0.50995036300575,3.0929342717734,7.8750476228568,0.28442369132414,-0.81210810765202,1.9595401618311,-42.920160363282,1.853636174756,2.7244295214752,2.2493707101306,36.768841374602,1,-0.58527096604838,0.72571169313616,32.073804228739,1,-2.0364022365988,-2.4764233511089,39.072909567473,1,2.9792053708648,0.049084231151572,31.295449672749,1
1.355,-0.00825994293799,0.00091801803763184,0.43474032424631,-0.024656758240943,0.020481786410373,-0.0010250912599965,0.99948561264602,-0.066778219770333,0.059824167959651,0.036249328707286,-0.087987833971183,0.075037643405814,-0.15979154988469,0.16408525359374,0.12936912898429,-0.33841592384013,-5.6293933177301,3.0837353625708,3.8103193443413,-0.18048831757561,0.49398933519709,2.7833567085773,1.9254412168242,0.68917503642912,1.283860704246,-2.3047023274671,-2.8011884827399,-0.77352200735602,-0.2716176343837,-10.424829538513,0.66841475311093,0.021954245293519,-1.2980344682463,-0.77195534435412,-0.33399395447297,0.29679273567898,-0.65289201318678,12.326583551022,4.0427386258376,-1.3558230514901,2.320652864658,10.863186632133,5.6672608737757,0.1519125271407,1.2623078012013,-9.5590800564502,-1.0858855747955,0.83944940620989,-1.2953377375887,-19.189368470254,-3.4011920735091,-1.258577351678,-3.3749053391991,9.3257339581964,1.9540945101705,-0.21968459229354,0.1170003553027,21.685049220795,3.4849565099773,0.52550620645291,3.1279457030739,6.126244727988,-0.04372287726021,-0.80285195163349,1.7419424037593,-44.095908315984,1.6613347586398,2.7579214240175,2.2724086479529,36.645643857209,1,-0.66592189706818,0.67387537849438,32.160213619586,1,-1.9750832834669,-2.48324331663,39.042124422873,1,2.9877715492107,0.10305430110912,31.263899811274,1
1.36,-0.008431250667782,0.0011292997598222,0.43490325642922,-0.0248359449984,0.020688440362247,-0.0013690046215238,0.99947650802696,-0.066166445941965,0.059733717876185,0.035556975556906,-0.085155858313015,0.07148662031426,-0.15968427654852,0.15099264531365,0.13908259679767,-0.33679866525171,-5.5870153687866,3.283776074303,3.5564519981038,-0.17798373876249,0.50781000338488,2.7447329553322,1.8726941626882,0.69556496781765,1.27199943979,-2.4395947921292,-2.8496557962246,-0.77501024169364,-0.3236417587537,-10.383619721243,0.63660815006472,0.015455375040076,-1.3013232025687,-0.54344201778168,-0.26428748916793,0.29368293592684,-0.59091509071009,12.461937446564,4.04048988322,-1.344086563811,2.3734259931172,10.243743595305,5.6497509334058,0.15810293863559,1.2135321790753,-9.9486110594283,-1.141566473402,0.8327348831403,-1.3900576284758,-18.692749652865,-3.1238650776438,-1.2753292892179,-3.3246706106684,10.76456176498,2.1572394990797,-0.21882882371662,0.22523667852762,21.60057637034,3.4563165731143,0.54121517015087,3.1541680264886,4.3602279071244,-0.36643354819358,-0.79469790162405,1.5188144253688,-45.131663070511,1.4743638761599,2.7893294576648,2.29438656421,36.520797723171,1,-0.74606966149456,0.62172471791214,32.249971532504,1,-1.9122719692461,-2.4889049115077,39.007020784897,1,2.9940801852848,0.15697629882329,31.236697039275,1
1.365,-0.008600965671739,0.0013402288329506,0.43506299407817,-0.025008881452112,0.020885575550468,-0.0017129464045042,0.99946756545526,-0.065542172780816,0.059624614605741,0.034841456584397,-0.082302871721022,0.067902250509634,-0.15955484067846,0.1390949959141,0.15007878461946,-0.33347761471224,-5.5403157744104,3.4820760550832,3.2938479745971,-0.17541054383,0.52143490114975,2.7050510552844,1.8198949607108,0.70189391201863,1.2594669021111,-2.5731998075934,-2.8953463191119,-0.77675805154929,-0.37544185173266,-10.335222151752,0.60684878860181,0.0089429197313942,-1.3034680922711,-0.31445101339091,-0.19270935008487,0.29088465636162,-0.52829523771124,12.583732439862,4.0339371388248,-1.3320940107,2.4230677747172,9.6107856166052,5.6293191488503,0.16404466745725,1.1628477725272,-10.322493730917,-1.1926542126093,0.82555311333283,-1.4822076331473,-18.161572383595,-2.8459538213132,-1.2918121608649,-3.2672982411931,12.180279439723,2.3595943325402,-0.21743315177294,0.33291728866598,21.462809700047,3.4165091105762,0.55703311401865,3.171527560806,2.581959430663,-0.68247511086282,-0.78767184464094,1.290864600758,-46.02413637119,1.2933914787834,2.8186298906949,2.3152942067556,36.394442061363,1,-0.82565370015717,0.56928403836288,32.342977969784,1,-1.8480157537887,-2.4934054947501,38.96763776189,1,2.9981265123195,0.21082507103633,31.213871662879,1
1.37,-0.0087690558894371,0.001550739389705,0.43521943312203,-0.02517553496844,0.021073096622648,-0.002056879827682,0.99945879669107,-0.064905518216721,0.059496892218253,0.034103237959476,-0.079429578126956,0.064286206010432,-0.15940326023887,0.12846686810986,0.16219612020467,-0.32859032683059,-5.4901689712761,3.6776876734449,3.0239674203082,-0.17276972479376,0.53485877583426,2.6643263065618,1.7670638567082,0.70815852905358,1.246269705015,-2.7054468663842,-2.9382983839108,-0.77876422705353,-0.42698205624533,-10.279670331819,0.57912232654777,0.0024226037232322,-1.3044672520259,-0.085183611023667,-0.11920555443935,0.28840094158205,-0.46510058616962,12.69183601489,4.0228224332444,-1.3198612143666,2.4695127152579,8.9651477804158,5.6058447281797,0.16972836776417,1.1103343038812,-10.680139984806,-1.2391612252533,0.81791737417313,-1.5716173881435,-17.596818682985,-2.5682408638386,-1.3079905800099,-3.2029114018844,13.569847618342,2.5605571353752,-0.21550101992102,0.43977651174045,21.272089113445,3.3661370494986,0.57291559175557,3.1799755280628,0.79643599451048,-0.99067668195312,-0.78179608661289,1.0588166121504,-46.770494844214,1.1190561186708,2.8458005838765,2.3351218226998,36.266717642399,1,-0.90461387983348,0.51657780210664,32.439129314594,1,-1.7823631887061,-2.4967429669482,38.924019229783,1,2.9999074729344,0.26457549864836,31.195449111435,1
